REF_DATE,GEO,Housing completions,Housing starts,Housing under construction,Number_of_Households,House only NHPI,Land only NHPI,Total (house and land) NHPI
1978-06-01,Newfoundland and Labrador,12475.06896551724,11218.5,27965.310344827587,140000.0,,,
1978-07-01,Alberta,13841.0,12613.0,30923.0,662000.0,,,
1978-07-01,British Columbia,7950.0,8096.0,16560.0,921000.0,,,
1978-07-01,Canada,69469.0,63594.0,171640.0,7744000.0,,,
1978-07-01,Manitoba,2882.0,2459.0,8655.0,344000.0,,,
1978-07-01,New Brunswick,1609.0,1802.0,2830.0,204000.0,,,
1978-07-01,Nova Scotia,1270.0,1375.0,5465.0,,,,
1978-07-01,Ontario,22655.0,23096.0,67075.0,2821000.0,,,
1978-07-01,Prince Edward Island,284.0,310.0,523.0,35000.0,,,
1978-07-01,Quebec,15909.0,10703.0,26754.0,2049000.0,,,
1978-07-01,Saskatchewan,2223.0,2065.0,8956.0,,,,
1978-07-01,Newfoundland and Labrador,846.0,1075.0,3899.0,140000.0,,,
1978-08-01,Alberta,2041.655172413793,540.9703703703703,6735.96551724138,662000.0,,,
1978-08-01,British Columbia,2440.206896551724,1021.2407407407408,7681.620689655172,921000.0,,,
1978-08-01,Canada,2838.758620689656,1501.5111111111112,8627.275862068966,7744000.0,,,
1978-08-01,Manitoba,3237.310344827586,1981.7814814814813,9572.93103448276,344000.0,,,
1978-08-01,New Brunswick,3635.862068965517,2462.051851851852,10518.58620689655,204000.0,,,
1978-08-01,Nova Scotia,4034.413793103448,2942.322222222222,11464.241379310344,,,,
1978-08-01,Ontario,4432.96551724138,3422.592592592592,12409.896551724138,2821000.0,,,
1978-08-01,Prince Edward Island,4831.517241379311,3902.8629629629622,13355.551724137931,35000.0,,,
1978-08-01,Quebec,5230.068965517242,4383.133333333333,14301.206896551725,2049000.0,,,
1978-08-01,Saskatchewan,5628.620689655172,4863.403703703703,15246.862068965518,,,,
1978-08-01,Newfoundland and Labrador,6027.172413793103,5343.674074074073,16192.517241379312,140000.0,,,
1978-09-01,Alberta,7222.827586206897,6784.4851851851845,19029.48275862069,662000.0,,,
1978-09-01,British Columbia,7621.379310344828,7264.7555555555555,19975.13793103449,921000.0,,,
1978-09-01,Canada,8019.931034482759,7745.025925925926,20920.793103448275,7744000.0,,,
1978-09-01,Manitoba,8418.48275862069,8225.296296296296,21866.44827586207,344000.0,,,
1978-09-01,New Brunswick,8817.034482758621,8705.566666666668,22812.103448275862,204000.0,,,
1978-09-01,Nova Scotia,9215.586206896553,9185.837037037038,23757.758620689656,,,,
1978-09-01,Ontario,9614.137931034484,9666.107407407408,24703.41379310345,2821000.0,,,
1978-09-01,Prince Edward Island,10012.689655172417,10146.377777777778,25649.068965517243,35000.0,,,
1978-09-01,Quebec,10411.241379310344,10626.648148148148,26594.72413793104,2049000.0,,,
1978-09-01,Saskatchewan,10809.793103448275,11106.91851851852,27540.37931034483,,,,
1978-09-01,Newfoundland and Labrador,11208.344827586208,11587.18888888889,28486.034482758623,140000.0,,,
1978-10-01,Alberta,12404.0,13028.0,31323.0,662000.0,,,
1978-10-01,British Columbia,8016.0,7234.0,15672.0,921000.0,,,
1978-10-01,Canada,65472.0,59773.0,164702.0,7744000.0,,,
1978-10-01,Manitoba,2874.0,2266.0,8048.0,344000.0,,,
1978-10-01,New Brunswick,1961.0,1106.0,1888.0,204000.0,,,
1978-10-01,Nova Scotia,1337.0,1336.0,5463.0,,,,
1978-10-01,Ontario,20949.0,20318.0,66106.0,2821000.0,,,
1978-10-01,Prince Edward Island,337.0,327.0,528.0,35000.0,,,
1978-10-01,Quebec,12481.0,10241.0,24053.0,2049000.0,,,
1978-10-01,Saskatchewan,3693.0,2877.0,8138.0,,,,
1978-10-01,Newfoundland and Labrador,1420.0,1040.0,3483.0,140000.0,,,
1978-11-01,Alberta,2453.655172413793,431.7703703703704,6158.689655172414,662000.0,,,
1978-11-01,British Columbia,2798.206896551724,799.7407407407408,7050.586206896552,921000.0,,,
1978-11-01,Canada,3142.758620689656,1167.7111111111112,7942.482758620689,7744000.0,,,
1978-11-01,Manitoba,3487.310344827586,1535.6814814814816,8834.379310344828,344000.0,,,
1978-11-01,New Brunswick,3831.862068965517,1903.651851851852,9726.275862068966,204000.0,,,
1978-11-01,Nova Scotia,4176.413793103448,2271.6222222222227,10618.172413793103,,,,
1978-11-01,Ontario,4520.96551724138,2639.592592592593,11510.06896551724,2821000.0,,,
1978-11-01,Prince Edward Island,4865.517241379311,3007.5629629629634,12401.96551724138,35000.0,,,
1978-11-01,Quebec,5210.068965517241,3375.5333333333338,13293.862068965516,2049000.0,,,
1978-11-01,Saskatchewan,5554.620689655172,3743.503703703704,14185.758620689656,,,,
1978-11-01,Newfoundland and Labrador,5899.172413793103,4111.474074074074,15077.655172413792,140000.0,,,
1978-12-01,Alberta,6932.827586206897,5215.385185185186,17753.344827586207,662000.0,,,
1978-12-01,British Columbia,7277.379310344828,5583.355555555556,18645.241379310344,921000.0,,,
1978-12-01,Canada,7621.931034482759,5951.325925925927,19537.13793103448,7744000.0,,,
1978-12-01,Manitoba,7966.48275862069,6319.296296296297,20429.03448275862,344000.0,,,
1978-12-01,New Brunswick,8311.034482758621,6687.266666666667,21320.93103448276,204000.0,,,
1978-12-01,Nova Scotia,8655.58620689655,7055.237037037038,22212.82758620689,,,,
1978-12-01,Ontario,9000.137931034482,7423.207407407408,23104.724137931036,2821000.0,,,
1978-12-01,Prince Edward Island,9344.689655172411,7791.177777777779,23996.62068965517,35000.0,,,
1978-12-01,Quebec,9689.241379310344,8159.148148148149,24888.51724137931,2049000.0,,,
1978-12-01,Saskatchewan,10033.793103448275,8527.118518518519,25780.41379310345,,,,
1978-12-01,Newfoundland and Labrador,10378.344827586208,8895.08888888889,26672.310344827587,140000.0,,,
1979-01-01,Alberta,11412.0,9999.0,29348.0,701000.0,,,
1979-01-01,British Columbia,6024.0,4436.0,13779.0,955000.0,,,
1979-01-01,Canada,50524.0,32024.0,142956.0,7970000.0,,,
1979-01-01,Manitoba,2620.0,1257.0,6685.0,349000.0,,,
1979-01-01,New Brunswick,923.0,263.0,1426.0,208000.0,,,
1979-01-01,Nova Scotia,1536.0,658.0,4513.0,,,,
1979-01-01,Ontario,15877.0,6967.0,56619.0,2891000.0,,,
1979-01-01,Prince Edward Island,334.0,230.0,419.0,36000.0,,,
1979-01-01,Quebec,9073.0,5479.0,20010.0,2103000.0,,,
1979-01-01,Saskatchewan,2131.0,2432.0,8414.0,,,,
1979-01-01,Newfoundland and Labrador,594.0,303.0,1743.0,144000.0,,,
1979-02-01,Alberta,1575.3103448275865,429.9703703703704,4542.517241379311,701000.0,,,
1979-02-01,British Columbia,1902.4137931034484,790.7407407407408,5475.689655172414,955000.0,,,
1979-02-01,Canada,2229.5172413793107,1151.5111111111112,6408.862068965517,7970000.0,,,
1979-02-01,Manitoba,2556.620689655173,1512.2814814814817,7342.034482758621,349000.0,,,
1979-02-01,New Brunswick,2883.7241379310344,1873.051851851852,8275.206896551725,208000.0,,,
1979-02-01,Nova Scotia,3210.8275862068967,2233.822222222222,9208.379310344828,,,,
1979-02-01,Ontario,3537.931034482759,2594.592592592592,10141.551724137931,2891000.0,,,
1979-02-01,Prince Edward Island,3865.034482758621,2955.3629629629627,11074.724137931034,36000.0,,,
1979-02-01,Quebec,4192.137931034483,3316.133333333333,12007.896551724138,2103000.0,,,
1979-02-01,Saskatchewan,4519.241379310345,3676.9037037037033,12941.068965517245,,,,
1979-02-01,Newfoundland and Labrador,4846.344827586207,4037.674074074074,13874.241379310346,144000.0,,,
1979-03-01,Alberta,5827.6551724137935,5119.9851851851845,16673.758620689656,701000.0,,,
1979-03-01,British Columbia,6154.758620689656,5480.755555555556,17606.93103448276,955000.0,,,
1979-03-01,Canada,6481.862068965518,5841.525925925926,18540.103448275862,7970000.0,,,
1979-03-01,Manitoba,6808.96551724138,6202.296296296296,19473.275862068967,349000.0,,,
1979-03-01,New Brunswick,7136.068965517242,6563.066666666667,20406.44827586207,208000.0,,,
1979-03-01,Nova Scotia,7463.172413793104,6923.837037037037,21339.62068965517,,,,
1979-03-01,Ontario,7790.275862068966,7284.607407407407,22272.793103448275,2891000.0,,,
1979-03-01,Prince Edward Island,8117.379310344828,7645.377777777778,23205.96551724138,36000.0,,,
1979-03-01,Quebec,8444.48275862069,8006.148148148148,24139.13793103449,2103000.0,,,
1979-03-01,Saskatchewan,8771.586206896553,8366.91851851852,25072.310344827587,,,,
1979-03-01,Newfoundland and Labrador,9098.689655172417,8727.68888888889,26005.48275862069,144000.0,,,
1979-04-01,Alberta,10080.0,9810.0,28805.0,701000.0,,,
1979-04-01,British Columbia,6490.0,6793.0,13989.0,955000.0,,,
1979-04-01,Canada,50399.0,54910.0,146975.0,7970000.0,,,
1979-04-01,Manitoba,1949.0,1842.0,6581.0,349000.0,,,
1979-04-01,New Brunswick,717.0,2158.0,2798.0,208000.0,,,
1979-04-01,Nova Scotia,908.0,1324.0,4808.0,,,,
1979-04-01,Ontario,16406.0,14993.0,55137.0,2891000.0,,,
1979-04-01,Prince Edward Island,117.0,262.0,554.0,36000.0,,,
1979-04-01,Quebec,10195.0,14035.0,23731.0,2103000.0,,,
1979-04-01,Saskatchewan,2860.0,2603.0,7977.0,,,,
1979-04-01,Newfoundland and Labrador,677.0,1090.0,2595.0,144000.0,,,
1979-05-01,Alberta,1807.2758620689656,400.08148148148143,5070.620689655172,701000.0,,,
1979-05-01,British Columbia,2184.0344827586205,746.4629629629629,5895.827586206897,955000.0,,,
1979-05-01,Canada,2560.793103448276,1092.8444444444444,6721.034482758621,7970000.0,,,
1979-05-01,Manitoba,2937.551724137931,1439.2259259259258,7546.241379310345,349000.0,,,
1979-05-01,New Brunswick,3314.310344827586,1785.6074074074072,8371.448275862069,208000.0,,,
1979-05-01,Nova Scotia,3691.0689655172414,2131.9888888888886,9196.655172413792,,,,
1979-05-01,Ontario,4067.8275862068967,2478.37037037037,10021.862068965518,2891000.0,,,
1979-05-01,Prince Edward Island,4444.586206896552,2824.751851851852,10847.068965517245,36000.0,,,
1979-05-01,Quebec,4821.344827586207,3171.1333333333328,11672.275862068966,2103000.0,,,
1979-05-01,Saskatchewan,5198.103448275862,3517.514814814814,12497.48275862069,,,,
1979-05-01,Newfoundland and Labrador,5574.862068965517,3863.896296296296,13322.689655172417,144000.0,,,
1979-06-01,Alberta,6705.137931034483,4903.04074074074,15798.310344827589,701000.0,,,
1979-06-01,British Columbia,7081.896551724138,5249.4222222222215,16623.51724137931,955000.0,,,
1979-06-01,Canada,7458.6551724137935,5595.803703703703,17448.724137931036,7970000.0,,,
1979-06-01,Manitoba,7835.413793103448,5942.185185185184,18273.93103448276,349000.0,,,
1979-06-01,New Brunswick,8212.172413793103,6288.566666666666,19099.13793103449,208000.0,,,
1979-06-01,Nova Scotia,8588.931034482759,6634.948148148147,19924.344827586207,,,,
1979-06-01,Ontario,8965.689655172413,6981.3296296296285,20749.55172413793,2891000.0,,,
1979-06-01,Prince Edward Island,9342.448275862069,7327.71111111111,21574.758620689656,36000.0,,,
1979-06-01,Quebec,9719.206896551725,7674.092592592591,22399.96551724138,2103000.0,,,
1979-06-01,Saskatchewan,10095.96551724138,8020.474074074073,23225.172413793105,,,,
1979-06-01,Newfoundland and Labrador,10472.724137931034,8366.855555555556,24050.37931034483,144000.0,,,
1979-07-01,Alberta,11603.0,9406.0,26526.0,701000.0,,,
1979-07-01,British Columbia,7115.0,7793.0,14655.0,955000.0,,,
1979-07-01,Canada,62026.0,54607.0,138392.0,7970000.0,,,
1979-07-01,Manitoba,1381.0,1897.0,6998.0,349000.0,,,
1979-07-01,New Brunswick,1648.0,1657.0,2802.0,208000.0,,,
1979-07-01,Nova Scotia,2292.0,1392.0,3867.0,,,,
1979-07-01,Ontario,21157.0,17386.0,50821.0,2891000.0,,,
1979-07-01,Prince Edward Island,421.0,347.0,477.0,36000.0,,,
1979-07-01,Quebec,13071.0,10695.0,21066.0,2103000.0,,,
1979-07-01,Saskatchewan,2877.0,3078.0,8099.0,,,,
1979-07-01,Newfoundland and Labrador,461.0,956.0,3081.0,144000.0,,,
1979-08-01,Alberta,1592.3103448275865,446.7851851851851,5395.448275862069,701000.0,,,
1979-08-01,British Columbia,1969.4137931034484,842.3703703703703,6166.931034482759,955000.0,,,
1979-08-01,Canada,2346.5172413793107,1237.9555555555555,6938.413793103448,7970000.0,,,
1979-08-01,Manitoba,2723.620689655173,1633.5407407407406,7709.896551724138,349000.0,,,
1979-08-01,New Brunswick,3100.7241379310344,2029.1259259259257,8481.379310344828,208000.0,,,
1979-08-01,Nova Scotia,3477.8275862068967,2424.7111111111108,9252.862068965518,,,,
1979-08-01,Ontario,3854.931034482759,2820.296296296296,10024.344827586208,2891000.0,,,
1979-08-01,Prince Edward Island,4232.034482758621,3215.881481481481,10795.827586206897,36000.0,,,
1979-08-01,Quebec,4609.137931034483,3611.466666666666,11567.310344827589,2103000.0,,,
1979-08-01,Saskatchewan,4986.241379310345,4007.051851851851,12338.793103448275,,,,
1979-08-01,Newfoundland and Labrador,5363.344827586207,4402.637037037036,13110.275862068966,144000.0,,,
1979-09-01,Alberta,6494.6551724137935,5589.392592592591,15424.724137931034,701000.0,,,
1979-09-01,British Columbia,6871.758620689656,5984.977777777777,16196.206896551725,955000.0,,,
1979-09-01,Canada,7248.862068965518,6380.562962962962,16967.689655172413,7970000.0,,,
1979-09-01,Manitoba,7625.9655172413795,6776.148148148147,17739.1724137931,349000.0,,,
1979-09-01,New Brunswick,8003.068965517242,7171.733333333333,18510.655172413797,208000.0,,,
1979-09-01,Nova Scotia,8380.172413793105,7567.318518518517,19282.13793103448,,,,
1979-09-01,Ontario,8757.275862068966,7962.903703703702,20053.62068965517,2891000.0,,,
1979-09-01,Prince Edward Island,9134.379310344828,8358.488888888889,20825.103448275862,36000.0,,,
1979-09-01,Quebec,9511.48275862069,8754.074074074073,21596.58620689655,2103000.0,,,
1979-09-01,Saskatchewan,9888.586206896553,9149.65925925926,22368.068965517243,,,,
1979-09-01,Newfoundland and Labrador,10265.689655172417,9545.244444444445,23139.55172413793,144000.0,,,
1979-10-01,Alberta,11397.0,10732.0,25454.0,701000.0,,,
1979-10-01,British Columbia,7229.0,8323.0,15413.0,955000.0,,,
1979-10-01,Canada,63540.0,55508.0,128601.0,7970000.0,,,
1979-10-01,Manitoba,2460.0,776.0,4992.0,349000.0,,,
1979-10-01,New Brunswick,1802.0,943.0,1951.0,208000.0,,,
1979-10-01,Nova Scotia,1396.0,1164.0,3634.0,,,,
1979-10-01,Ontario,23130.0,17541.0,44851.0,2891000.0,,,
1979-10-01,Prince Edward Island,301.0,229.0,403.0,36000.0,,,
1979-10-01,Quebec,11949.0,11521.0,20413.0,2103000.0,,,
1979-10-01,Saskatchewan,2997.0,3629.0,8640.0,,,,
1979-10-01,Newfoundland and Labrador,879.0,650.0,2850.0,144000.0,,,
1979-11-01,Alberta,1744.5517241379312,266.4,4755.620689655172,701000.0,,,
1979-11-01,British Columbia,2033.0689655172412,477.0,5390.827586206897,955000.0,,,
1979-11-01,Canada,2321.586206896552,687.5999999999999,6026.034482758621,7970000.0,,,
1979-11-01,Manitoba,2610.1034482758623,898.1999999999999,6661.241379310345,349000.0,,,
1979-11-01,New Brunswick,2898.620689655173,1108.8,7296.448275862069,208000.0,,,
1979-11-01,Nova Scotia,3187.137931034483,1319.4,7931.6551724137935,,,,
1979-11-01,Ontario,3475.655172413793,1530.0,8566.862068965518,2891000.0,,,
1979-11-01,Prince Edward Island,3764.1724137931033,1740.6,9202.068965517245,36000.0,,,
1979-11-01,Quebec,4052.689655172414,1951.2,9837.275862068966,2103000.0,,,
1979-11-01,Saskatchewan,4341.206896551725,2161.8,10472.48275862069,,,,
1979-11-01,Newfoundland and Labrador,4629.724137931034,2372.4,11107.689655172417,144000.0,,,
1979-12-01,Alberta,5495.275862068966,3004.2000000000003,13013.310344827589,701000.0,,,
1979-12-01,British Columbia,5783.793103448276,3214.8,13648.517241379312,955000.0,,,
1979-12-01,Canada,6072.310344827586,3425.4,14283.724137931036,7970000.0,,,
1979-12-01,Manitoba,6360.827586206897,3636.0,14918.93103448276,349000.0,,,
1979-12-01,New Brunswick,6649.344827586207,3846.6,15554.137931034484,208000.0,,,
1979-12-01,Nova Scotia,6937.862068965517,4057.2,16189.344827586208,,,,
1979-12-01,Ontario,7226.379310344828,4267.8,16824.55172413793,2891000.0,,,
1979-12-01,Prince Edward Island,7514.896551724138,4478.4,17459.758620689656,36000.0,,,
1979-12-01,Quebec,7803.413793103448,4689.0,18094.96551724138,2103000.0,,,
1979-12-01,Saskatchewan,8091.931034482759,4899.6,18730.172413793105,,,,
1979-12-01,Newfoundland and Labrador,8380.448275862069,5110.2,19365.37931034483,144000.0,,,
1980-01-01,Alberta,9246.0,5742.0,21271.0,739000.0,,,
1980-01-01,British Columbia,5795.0,7775.0,17054.0,990000.0,,,
1980-01-01,Canada,43425.0,27112.0,110428.0,8194000.0,,,
1980-01-01,Manitoba,1648.0,228.0,3543.0,355000.0,,,
1980-01-01,New Brunswick,595.0,72.0,1427.0,213000.0,,,
1980-01-01,Nova Scotia,1349.0,729.0,2947.0,,,,
1980-01-01,Ontario,13964.0,7230.0,38085.0,2960000.0,,,
1980-01-01,Prince Edward Island,184.0,93.0,311.0,37000.0,,,
1980-01-01,Quebec,8189.0,3702.0,15383.0,2156000.0,,,
1980-01-01,Saskatchewan,1669.0,1178.0,7985.0,,,,
1980-01-01,Newfoundland and Labrador,786.0,363.0,2422.0,147000.0,,,
1980-02-01,Alberta,1533.310344827586,298.0740740740741,4140.793103448275,739000.0,,,
1980-02-01,British Columbia,1782.4137931034484,558.6481481481482,4713.724137931034,990000.0,,,
1980-02-01,Canada,2031.5172413793105,819.2222222222222,5286.6551724137935,8194000.0,,,
1980-02-01,Manitoba,2280.620689655172,1079.7962962962963,5859.586206896552,355000.0,,,
1980-02-01,New Brunswick,2529.7241379310344,1340.3703703703704,6432.51724137931,213000.0,,,
1980-02-01,Nova Scotia,2778.8275862068967,1600.9444444444443,7005.448275862069,,,,
1980-02-01,Ontario,3027.9310344827586,1861.5185185185185,7578.379310344828,2960000.0,,,
1980-02-01,Prince Edward Island,3277.0344827586205,2122.0925925925926,8151.310344827586,37000.0,,,
1980-02-01,Quebec,3526.137931034483,2382.6666666666665,8724.241379310344,2156000.0,,,
1980-02-01,Saskatchewan,3775.2413793103447,2643.240740740741,9297.172413793103,,,,
1980-02-01,Newfoundland and Labrador,4024.344827586207,2903.814814814815,9870.103448275862,147000.0,,,
1980-03-01,Alberta,4771.6551724137935,3685.537037037037,11588.896551724138,739000.0,,,
1980-03-01,British Columbia,5020.758620689655,3946.1111111111113,12161.827586206897,990000.0,,,
1980-03-01,Canada,5269.862068965517,4206.685185185185,12734.758620689656,8194000.0,,,
1980-03-01,Manitoba,5518.96551724138,4467.259259259259,13307.689655172411,355000.0,,,
1980-03-01,New Brunswick,5768.068965517241,4727.833333333333,13880.620689655172,213000.0,,,
1980-03-01,Nova Scotia,6017.172413793103,4988.407407407408,14453.551724137931,,,,
1980-03-01,Ontario,6266.275862068966,5248.981481481482,15026.482758620688,2960000.0,,,
1980-03-01,Prince Edward Island,6515.379310344828,5509.555555555556,15599.413793103447,37000.0,,,
1980-03-01,Quebec,6764.482758620689,5770.12962962963,16172.344827586208,2156000.0,,,
1980-03-01,Saskatchewan,7013.586206896552,6030.703703703704,16745.275862068964,,,,
1980-03-01,Newfoundland and Labrador,7262.689655172414,6291.277777777777,17318.206896551725,147000.0,,,
1980-04-01,Alberta,8010.0,7073.0,19037.0,739000.0,,,
1980-04-01,British Columbia,6520.0,8793.0,19300.0,990000.0,,,
1980-04-01,Canada,41864.0,39825.0,105810.0,8194000.0,,,
1980-04-01,Manitoba,971.0,784.0,3288.0,355000.0,,,
1980-04-01,New Brunswick,654.0,967.0,1739.0,213000.0,,,
1980-04-01,Nova Scotia,1431.0,646.0,1977.0,,,,
1980-04-01,Ontario,13421.0,10156.0,34843.0,2960000.0,,,
1980-04-01,Prince Edward Island,170.0,84.0,225.0,37000.0,,,
1980-04-01,Quebec,7691.0,8504.0,16042.0,2156000.0,,,
1980-04-01,Saskatchewan,2117.0,1567.0,6567.0,,,,
1980-04-01,Newfoundland and Labrador,879.0,1251.0,2792.0,147000.0,,,
1980-05-01,Alberta,1664.586206896552,410.44444444444446,4614.6551724137935,739000.0,,,
1980-05-01,British Columbia,1926.448275862069,786.3888888888889,5222.206896551725,990000.0,,,
1980-05-01,Canada,2188.310344827586,1162.3333333333337,5829.758620689656,8194000.0,,,
1980-05-01,Manitoba,2450.172413793104,1538.2777777777778,6437.310344827586,355000.0,,,
1980-05-01,New Brunswick,2712.034482758621,1914.2222222222224,7044.862068965517,213000.0,,,
1980-05-01,Nova Scotia,2973.896551724138,2290.166666666667,7652.413793103448,,,,
1980-05-01,Ontario,3235.758620689656,2666.1111111111118,8259.96551724138,2960000.0,,,
1980-05-01,Prince Edward Island,3497.620689655173,3042.055555555556,8867.517241379312,37000.0,,,
