REF_DATE,GEO,Number_of_Households,Housing completions,Housing starts,Housing under construction,House only NHPI,Land only NHPI,Total (house and land) NHPI
1979-01-01,New Brunswick,208.0,1951.0,536.3,3447.0,,,
1979-01-01,Newfoundland and Labrador,144.0,1439.0,616.6,4073.0,,,
1979-01-01,Nova Scotia,264.0,3750.0,1681.5,12371.0,,,
1979-01-01,Ontario,2891.0,41382.0,18547.3,157108.0,,,
1979-01-01,Prince Edward Island,36.0,743.0,595.9,1115.0,,,
1979-01-01,Quebec,2103.0,22873.0,13871.8,53810.0,,,
1979-01-01,Saskatchewan,319.0,5231.0,6222.1,21419.0,,,
1979-02-01,Alberta,701.0,6105.04347826087,7014.017391304348,23812.260869565216,,,
1979-02-01,British Columbia,955.0,6979.086956521739,7805.934782608696,26205.52173913044,,,
1979-02-01,Canada,,7853.130434782609,8597.852173913045,28598.78260869565,,,
1979-02-01,Manitoba,349.0,8727.173913043478,9389.769565217392,30992.04347826087,,,
1979-02-01,New Brunswick,208.0,9601.217391304348,10181.686956521738,33385.30434782609,,,
1979-02-01,Newfoundland and Labrador,144.0,10475.260869565218,10973.604347826087,35778.565217391304,,,
1979-02-01,Nova Scotia,264.0,11349.304347826088,11765.521739130436,38171.82608695653,,,
1979-02-01,Ontario,2891.0,12223.347826086956,12557.439130434785,40565.08695652174,,,
1979-02-01,Prince Edward Island,36.0,13097.391304347828,13349.35652173913,42958.34782608696,,,
1979-02-01,Quebec,2103.0,13971.434782608696,14141.273913043478,45351.608695652176,,,
1979-02-01,Saskatchewan,319.0,14845.478260869566,14933.191304347823,47744.86956521739,,,
1979-03-01,Alberta,701.0,15719.521739130436,15725.108695652174,50138.13043478261,,,
1979-03-01,British Columbia,955.0,16593.565217391304,16517.026086956525,52531.391304347824,,,
1979-03-01,Canada,,17467.608695652176,17308.94347826087,54924.65217391305,,,
1979-03-01,Manitoba,349.0,18341.652173913044,18100.86086956521,57317.91304347826,,,
1979-03-01,New Brunswick,208.0,19215.695652173912,18892.778260869563,59711.17391304348,,,
1979-03-01,Newfoundland and Labrador,144.0,20089.739130434784,19684.695652173912,62104.434782608696,,,
1979-03-01,Nova Scotia,264.0,20963.782608695656,20476.61304347826,64497.69565217391,,,
1979-03-01,Ontario,2891.0,21837.826086956524,21268.53043478261,66890.95652173914,,,
1979-03-01,Prince Edward Island,36.0,22711.869565217392,22060.44782608696,69284.21739130435,,,
1979-03-01,Quebec,2103.0,23585.913043478264,22852.365217391307,71677.47826086957,,,
1979-03-01,Saskatchewan,319.0,24459.95652173913,23644.28260869565,74070.73913043478,,,
1979-04-01,Alberta,701.0,25334.0,24436.2,76464.0,,,
1979-04-01,British Columbia,955.0,15747.0,15545.2,33820.0,,,
1979-04-01,Canada,,128592.0,132338.4,386568.0,,,
1979-04-01,Manitoba,349.0,5154.0,4489.5,18293.0,,,
1979-04-01,New Brunswick,208.0,1540.0,4405.1,6168.0,,,
1979-04-01,Newfoundland and Labrador,144.0,1595.0,2259.5,5612.0,,,
1979-04-01,Nova Scotia,264.0,2237.0,3052.5,12958.0,,,
1979-04-01,Ontario,2891.0,43294.0,36602.7,150088.0,,,
1979-04-01,Prince Edward Island,36.0,279.0,540.6,1356.0,,,
1979-04-01,Quebec,2103.0,26392.0,34435.3,61505.0,,,
1979-04-01,Saskatchewan,319.0,7020.0,6377.1,20304.0,,,
1979-05-01,Alberta,701.0,7996.0,7091.634782608696,22445.78260869565,,,
1979-05-01,British Columbia,955.0,8972.0,7806.169565217392,24587.565217391304,,,
1979-05-01,Canada,,9948.0,8520.704347826088,26729.34782608696,,,
1979-05-01,Manitoba,349.0,10924.0,9235.239130434784,28871.130434782608,,,
1979-05-01,New Brunswick,208.0,11900.0,9949.773913043478,31012.91304347826,,,
1979-05-01,Newfoundland and Labrador,144.0,12876.0,10664.308695652177,33154.69565217391,,,
1979-05-01,Nova Scotia,264.0,13852.0,11378.843478260873,35296.47826086957,,,
1979-05-01,Ontario,2891.0,14828.0,12093.378260869566,37438.260869565216,,,
1979-05-01,Prince Edward Island,36.0,15804.0,12807.913043478262,39580.04347826087,,,
1979-05-01,Quebec,2103.0,16780.0,13522.447826086958,41721.82608695652,,,
1979-05-01,Saskatchewan,319.0,17756.0,14236.982608695653,43863.608695652176,,,
1979-06-01,Alberta,701.0,18732.0,14951.517391304347,46005.391304347824,,,
1979-06-01,British Columbia,955.0,19708.0,15666.052173913044,48147.17391304347,,,
1979-06-01,Canada,,20684.0,16380.586956521742,50288.95652173913,,,
1979-06-01,Manitoba,349.0,21660.0,17095.121739130438,52430.739130434784,,,
1979-06-01,New Brunswick,208.0,22636.0,17809.656521739133,54572.52173913043,,,
1979-06-01,Newfoundland and Labrador,144.0,23612.0,18524.191304347827,56714.30434782608,,,
1979-06-01,Nova Scotia,264.0,24588.0,19238.72608695652,58856.086956521736,,,
1979-06-01,Ontario,2891.0,25564.0,19953.26086956522,60997.86956521739,,,
1979-06-01,Prince Edward Island,36.0,26540.0,20667.79565217392,63139.65217391304,,,
1979-06-01,Quebec,2103.0,27516.0,21382.33043478261,65281.43478260869,,,
1979-06-01,Saskatchewan,319.0,28492.0,22096.865217391307,67423.21739130435,,,
1979-07-01,Alberta,701.0,29468.0,22811.4,69565.0,,,
1979-07-01,British Columbia,955.0,16479.0,17986.8,35273.0,,,
1979-07-01,Canada,,153855.0,129863.0,358953.0,,,
1979-07-01,Manitoba,349.0,3412.0,4738.3,19339.0,,,
1979-07-01,New Brunswick,208.0,3459.0,3336.8,6031.0,,,
1979-07-01,Newfoundland and Labrador,144.0,942.0,1970.9,6618.0,,,
1979-07-01,Nova Scotia,264.0,6409.0,3078.1,9505.0,,,
1979-07-01,Ontario,2891.0,54392.0,42476.5,136491.0,,,
1979-07-01,Prince Edward Island,36.0,951.0,742.9,1141.0,,,
1979-07-01,Quebec,2103.0,31456.0,25724.3,54926.0,,,
1979-07-01,Saskatchewan,319.0,6887.0,6806.4,20064.0,,,
1979-08-01,Alberta,701.0,7816.652173913044,7664.852173913043,22091.391304347824,,,
1979-08-01,British Columbia,955.0,8746.304347826088,8523.304347826086,24118.78260869565,,,
1979-08-01,Canada,,9675.95652173913,9381.756521739131,26146.17391304348,,,
1979-08-01,Manitoba,349.0,10605.608695652174,10240.208695652174,28173.565217391304,,,
1979-08-01,New Brunswick,208.0,11535.260869565218,11098.660869565218,30200.95652173913,,,
1979-08-01,Newfoundland and Labrador,144.0,12464.91304347826,11957.11304347826,32228.34782608696,,,
1979-08-01,Nova Scotia,264.0,13394.565217391304,12815.565217391304,34255.739130434784,,,
1979-08-01,Ontario,2891.0,14324.217391304348,13674.017391304347,36283.13043478261,,,
1979-08-01,Prince Edward Island,36.0,15253.869565217392,14532.46956521739,38310.52173913043,,,
1979-08-01,Quebec,2103.0,16183.521739130436,15390.921739130436,40337.91304347826,,,
1979-08-01,Saskatchewan,319.0,17113.17391304348,16249.37391304348,42365.30434782609,,,
1979-09-01,Alberta,701.0,18042.82608695652,17107.82608695652,44392.69565217391,,,
1979-09-01,British Columbia,955.0,18972.478260869568,17966.278260869563,46420.086956521736,,,
1979-09-01,Canada,,19902.130434782608,18824.73043478261,48447.47826086957,,,
1979-09-01,Manitoba,349.0,20831.78260869565,19683.182608695653,50474.86956521739,,,
1979-09-01,New Brunswick,208.0,21761.434782608696,20541.634782608697,52502.260869565216,,,
1979-09-01,Newfoundland and Labrador,144.0,22691.08695652174,21400.08695652174,54529.65217391304,,,
1979-09-01,Nova Scotia,264.0,23620.739130434784,22258.539130434783,56557.04347826087,,,
1979-09-01,Ontario,2891.0,24550.391304347828,23116.99130434783,58584.434782608696,,,
1979-09-01,Prince Edward Island,36.0,25480.04347826087,23975.443478260877,60611.82608695652,,,
1979-09-01,Quebec,2103.0,26409.695652173912,24833.89565217392,62639.21739130434,,,
1979-09-01,Saskatchewan,319.0,27339.34782608696,25692.34782608696,64666.608695652176,,,
1979-10-01,Alberta,701.0,28269.0,26550.8,66694.0,,,
1979-10-01,British Columbia,955.0,16470.0,19797.8,37694.0,,,
1979-10-01,Canada,,156812.0,138529.0,335582.0,,,
1979-10-01,Manitoba,349.0,6471.0,1719.5,13660.0,,,
1979-10-01,New Brunswick,208.0,3861.0,2080.5,4263.0,,,
1979-10-01,Newfoundland and Labrador,144.0,1972.0,1502.8,6143.0,,,
1979-10-01,Nova Scotia,264.0,3414.0,2777.5,8861.0,,,
1979-10-01,Ontario,2891.0,59494.0,45001.0,120980.0,,,
1979-10-01,Prince Edward Island,36.0,665.0,527.7,999.0,,,
1979-10-01,Quebec,2103.0,28984.0,29256.5,54540.0,,,
1979-10-01,Saskatchewan,319.0,7212.0,9107.5,21748.0,,,
1979-11-01,Alberta,701.0,7884.173913043478,9345.682608695652,23263.869565217392,,,
1979-11-01,British Columbia,955.0,8556.347826086956,9583.865217391303,24779.739130434784,,,
1979-11-01,Canada,,9228.521739130434,9822.047826086957,26295.608695652176,,,
1979-11-01,Manitoba,349.0,9900.695652173912,10060.230434782608,27811.478260869564,,,
1979-11-01,New Brunswick,208.0,10572.869565217392,10298.41304347826,29327.34782608696,,,
1979-11-01,Newfoundland and Labrador,144.0,11245.04347826087,10536.595652173914,30843.217391304348,,,
1979-11-01,Nova Scotia,264.0,11917.217391304348,10774.778260869563,32359.086956521736,,,
1979-11-01,Ontario,2891.0,12589.391304347826,11012.960869565217,33874.95652173913,,,
1979-11-01,Prince Edward Island,36.0,13261.565217391304,11251.14347826087,35390.82608695652,,,
1979-11-01,Quebec,2103.0,13933.739130434782,11489.326086956522,36906.69565217391,,,
1979-11-01,Saskatchewan,319.0,14605.91304347826,11727.508695652174,38422.5652173913,,,
1979-12-01,Alberta,701.0,15278.08695652174,11965.691304347827,39938.434782608696,,,
1979-12-01,British Columbia,955.0,15950.260869565218,12203.87391304348,41454.30434782609,,,
1979-12-01,Canada,,16622.434782608696,12442.05652173913,42970.17391304347,,,
1979-12-01,Manitoba,349.0,17294.608695652176,12680.239130434784,44486.04347826087,,,
1979-12-01,New Brunswick,208.0,17966.782608695652,12918.421739130436,46001.91304347826,,,
1979-12-01,Newfoundland and Labrador,144.0,18638.95652173913,13156.604347826087,47517.78260869565,,,
1979-12-01,Nova Scotia,264.0,19311.130434782608,13394.78695652174,49033.65217391304,,,
1979-12-01,Ontario,2891.0,19983.304347826088,13632.96956521739,50549.52173913043,,,
1979-12-01,Prince Edward Island,36.0,20655.478260869564,13871.152173913044,52065.391304347824,,,
1979-12-01,Quebec,2103.0,21327.652173913044,14109.334782608696,53581.260869565216,,,
1979-12-01,Saskatchewan,319.0,21999.82608695652,14347.517391304347,55097.13043478261,,,
1980-01-01,Alberta,739.0,22672.0,14585.7,56613.0,,,
1980-01-01,British Columbia,990.0,13444.0,20085.6,43324.0,,,
1980-01-01,Canada,,107352.0,70970.0,293608.0,,,
1980-01-01,Manitoba,355.0,4369.0,619.2,9829.0,,,
1980-01-01,New Brunswick,213.0,1240.0,146.8,3167.0,,,
1980-01-01,Newfoundland and Labrador,147.0,1711.0,755.9,5175.0,,,
1980-01-01,Nova Scotia,270.0,2944.0,1901.9,7643.0,,,
1980-01-01,Ontario,2960.0,36331.0,19847.0,104362.0,,,
1980-01-01,Prince Edward Island,37.0,409.0,266.8,854.0,,,
1980-01-01,Quebec,2156.0,20469.0,9725.4,42242.0,,,
1980-01-01,Saskatchewan,327.0,3763.0,2882.6,20399.0,,,
1980-02-01,Alberta,739.0,4511.608695652174,3521.2478260869566,21696.565217391304,,,
1980-02-01,British Columbia,990.0,5260.217391304348,4159.895652173913,22994.130434782608,,,
1980-02-01,Canada,,6008.826086956522,4798.543478260869,24291.695652173912,,,
1980-02-01,Manitoba,355.0,6757.434782608696,5437.191304347825,25589.260869565216,,,
1980-02-01,New Brunswick,213.0,7506.04347826087,6075.839130434782,26886.82608695652,,,
1980-02-01,Newfoundland and Labrador,147.0,8254.652173913044,6714.486956521739,28184.391304347824,,,
1980-02-01,Nova Scotia,270.0,9003.260869565216,7353.134782608695,29481.95652173913,,,
1980-02-01,Ontario,2960.0,9751.869565217392,7991.782608695652,30779.521739130432,,,
1980-02-01,Prince Edward Island,37.0,10500.478260869564,8630.430434782607,32077.086956521736,,,
1980-02-01,Quebec,2156.0,11249.08695652174,9269.078260869564,33374.65217391304,,,
1980-02-01,Saskatchewan,327.0,11997.695652173912,9907.726086956522,34672.217391304344,,,
1980-03-01,Alberta,739.0,12746.304347826086,10546.373913043475,35969.78260869565,,,
1980-03-01,British Columbia,990.0,13494.91304347826,11185.021739130434,37267.34782608696,,,
1980-03-01,Canada,,14243.521739130434,11823.669565217391,38564.91304347826,,,
1980-03-01,Manitoba,355.0,14992.130434782608,12462.317391304348,39862.47826086957,,,
1980-03-01,New Brunswick,213.0,15740.739130434782,13100.965217391304,41160.04347826087,,,
1980-03-01,Newfoundland and Labrador,147.0,16489.347826086956,13739.61304347826,42457.608695652176,,,
1980-03-01,Nova Scotia,270.0,17237.95652173913,14378.260869565216,43755.17391304347,,,
1980-03-01,Ontario,2960.0,17986.565217391304,15016.908695652171,45052.739130434784,,,
1980-03-01,Prince Edward Island,37.0,18735.17391304348,15655.556521739129,46350.30434782608,,,
1980-03-01,Quebec,2156.0,19483.78260869565,16294.204347826086,47647.86956521739,,,
1980-03-01,Saskatchewan,327.0,20232.391304347824,16932.85217391304,48945.43478260869,,,
1980-04-01,Alberta,739.0,20981.0,17571.5,50243.0,,,
1980-04-01,British Columbia,990.0,15349.0,20323.4,48208.0,,,
1980-04-01,Canada,,106867.0,96022.2,276740.0,,,
1980-04-01,Manitoba,355.0,2576.0,1956.8,9075.0,,,
1980-04-01,New Brunswick,213.0,1314.0,1966.5,3815.0,,,
1980-04-01,Newfoundland and Labrador,147.0,1822.0,2678.7,6022.0,,,
1980-04-01,Nova Scotia,270.0,3668.0,1373.4,4779.0,,,
1980-04-01,Ontario,2960.0,35556.0,25401.8,94330.0,,,
1980-04-01,Prince Edward Island,37.0,476.0,174.2,552.0,,,
1980-04-01,Quebec,2156.0,19851.0,20472.1,42408.0,,,
1980-04-01,Saskatchewan,327.0,5274.0,3963.2,17308.0,,,
1980-05-01,Alberta,739.0,5956.826086956522,4880.730434782608,18875.95652173913,,,
1980-05-01,British Columbia,990.0,6639.652173913044,5798.260869565217,20443.91304347826,,,
1980-05-01,Canada,,7322.478260869565,6715.791304347826,22011.869565217392,,,
1980-05-01,Manitoba,355.0,8005.304347826087,7633.321739130435,23579.82608695652,,,
1980-05-01,New Brunswick,213.0,8688.130434782608,8550.852173913045,25147.78260869565,,,
1980-05-01,Newfoundland and Labrador,147.0,9370.95652173913,9468.382608695652,26715.739130434784,,,
1980-05-01,Nova Scotia,270.0,10053.782608695652,10385.91304347826,28283.695652173912,,,
1980-05-01,Ontario,2960.0,10736.608695652174,11303.44347826087,29851.652173913044,,,
1980-05-01,Prince Edward Island,37.0,11419.434782608696,12220.97391304348,31419.608695652176,,,
1980-05-01,Quebec,2156.0,12102.260869565218,13138.504347826089,32987.565217391304,,,
1980-05-01,Saskatchewan,327.0,12785.08695652174,14056.034782608696,34555.52173913043,,,
1980-06-01,Alberta,739.0,13467.91304347826,14973.565217391304,36123.47826086957,,,
1980-06-01,British Columbia,990.0,14150.739130434782,15891.095652173914,37691.434782608696,,,
1980-06-01,Canada,,14833.565217391304,16808.626086956523,39259.391304347824,,,
1980-06-01,Manitoba,355.0,15516.391304347826,17726.15652173913,40827.34782608696,,,
1980-06-01,New Brunswick,213.0,16199.217391304348,18643.68695652174,42395.30434782609,,,
1980-06-01,Newfoundland and Labrador,147.0,16882.04347826087,19561.217391304348,43963.260869565216,,,
1980-06-01,Nova Scotia,270.0,17564.869565217392,20478.74782608696,45531.21739130435,,,
1980-06-01,Ontario,2960.0,18247.695652173912,21396.278260869567,47099.17391304348,,,
1980-06-01,Prince Edward Island,37.0,18930.52173913044,22313.808695652177,48667.13043478261,,,
1980-06-01,Quebec,2156.0,19613.34782608696,23231.339130434782,50235.08695652174,,,
1980-06-01,Saskatchewan,327.0,20296.17391304348,24148.869565217392,51803.04347826087,,,
1980-07-01,Alberta,739.0,20979.0,25066.4,53371.0,,,
1980-07-01,British Columbia,990.0,20802.0,22972.6,49954.0,,,
1980-07-01,Canada,,115501.0,109953.4,267424.0,,,
1980-07-01,Manitoba,355.0,2920.0,2019.5,7262.0,,,
1980-07-01,New Brunswick,213.0,1974.0,2177.2,3974.0,,,
1980-07-01,Newfoundland and Labrador,147.0,1280.0,3708.2,8523.0,,,
1980-07-01,Nova Scotia,270.0,1912.0,2348.8,5210.0,,,
1980-07-01,Ontario,2960.0,35553.0,26365.4,85663.0,,,
1980-07-01,Prince Edward Island,37.0,318.0,372.4,606.0,,,
1980-07-01,Quebec,2156.0,25042.0,20671.3,36309.0,,,
1980-07-01,Saskatchewan,327.0,4721.0,4087.1,16552.0,,,
1980-08-01,Alberta,739.0,5474.95652173913,4875.591304347826,18152.0,,,
1980-08-01,British Columbia,990.0,6228.913043478261,5664.082608695652,19752.0,,,
1980-08-01,Canada,,6982.869565217391,6452.573913043479,21352.0,,,
1980-08-01,Manitoba,355.0,7736.826086956522,7241.065217391305,22952.0,,,
1980-08-01,New Brunswick,213.0,8490.782608695652,8029.556521739131,24552.0,,,
1980-08-01,Newfoundland and Labrador,147.0,9244.739130434782,8818.047826086957,26152.0,,,
1980-08-01,Nova Scotia,270.0,9998.695652173912,9606.539130434783,27752.0,,,
1980-08-01,Ontario,2960.0,10752.652173913044,10395.03043478261,29352.0,,,
1980-08-01,Prince Edward Island,37.0,11506.608695652172,11183.521739130436,30952.0,,,
1980-08-01,Quebec,2156.0,12260.565217391304,11972.013043478262,32552.0,,,
1980-08-01,Saskatchewan,327.0,13014.521739130434,12760.504347826089,34152.0,,,
1980-09-01,Alberta,739.0,13768.478260869564,13548.995652173917,35752.0,,,
1980-09-01,British Columbia,990.0,14522.434782608694,14337.48695652174,37352.0,,,
1980-09-01,Canada,,15276.391304347826,15125.978260869568,38952.0,,,
1980-09-01,Manitoba,355.0,16030.347826086956,15914.469565217394,40552.0,,,
1980-09-01,New Brunswick,213.0,16784.304347826088,16702.96086956522,42152.0,,,
1980-09-01,Newfoundland and Labrador,147.0,17538.260869565216,17491.452173913047,43752.0,,,
1980-09-01,Nova Scotia,270.0,18292.217391304344,18279.943478260877,45352.0,,,
1980-09-01,Ontario,2960.0,19046.17391304348,19068.4347826087,46952.0,,,
1980-09-01,Prince Edward Island,37.0,19800.130434782608,19856.92608695653,48552.0,,,
1980-09-01,Quebec,2156.0,20554.086956521736,20645.41739130435,50152.0,,,
1980-09-01,Saskatchewan,327.0,21308.043478260868,21433.90869565217,51752.0,,,
1980-10-01,Alberta,739.0,22062.0,22222.4,53352.0,,,
1980-10-01,British Columbia,990.0,21817.0,26806.6,56847.0,,,
1980-10-01,Canada,,108064.0,112405.0,273040.0,,,
1980-10-01,Manitoba,355.0,1841.0,1581.3,7010.0,,,
1980-10-01,New Brunswick,213.0,2257.0,1112.0,2821.0,,,
1980-10-01,Newfoundland and Labrador,147.0,1497.0,1288.4,8298.0,,,
1980-10-01,Nova Scotia,270.0,2007.0,3349.8,6536.0,,,
1980-10-01,Ontario,2960.0,32478.0,30234.4,83661.0,,,
1980-10-01,Prince Edward Island,37.0,480.0,265.3,379.0,,,
1980-10-01,Quebec,2156.0,18464.0,21212.0,38695.0,,,
1980-10-01,Saskatchewan,327.0,5161.0,4157.0,15441.0,,,
1980-11-01,Alberta,739.0,5707.521739130435,4678.7,17018.0,,,
1980-11-01,British Columbia,990.0,6254.04347826087,5200.4,18595.0,,,
1980-11-01,Canada,,6800.565217391304,5722.1,20172.0,,,
1980-11-01,Manitoba,355.0,7347.086956521739,6243.8,21749.0,,,
1980-11-01,New Brunswick,213.0,7893.608695652174,6765.5,23326.0,,,
1980-11-01,Newfoundland and Labrador,147.0,8440.130434782608,7287.200000000001,24903.0,,,
1980-11-01,Nova Scotia,270.0,8986.652173913044,7808.900000000001,26480.0,,,
1980-11-01,Ontario,2960.0,9533.173913043478,8330.6,28057.0,,,
1980-11-01,Prince Edward Island,37.0,10079.695652173912,8852.3,29634.0,,,
1980-11-01,Quebec,2156.0,10626.217391304348,9374.0,31211.0,,,
1980-11-01,Saskatchewan,327.0,11172.739130434782,9895.7,32788.0,,,
1980-12-01,Alberta,739.0,11719.260869565216,10417.4,34365.0,,,
1980-12-01,British Columbia,990.0,12265.782608695652,10939.1,35942.0,,,
1980-12-01,Canada,,12812.304347826086,11460.8,37519.0,,,
1980-12-01,Manitoba,355.0,13358.826086956522,11982.5,39096.0,,,
1980-12-01,New Brunswick,213.0,13905.347826086956,12504.2,40673.0,,,
1980-12-01,Newfoundland and Labrador,147.0,14451.86956521739,13025.9,42250.0,,,
1980-12-01,Nova Scotia,270.0,14998.391304347826,13547.6,43827.0,,,
1980-12-01,Ontario,2960.0,15544.91304347826,14069.3,45404.0,,,
1980-12-01,Prince Edward Island,37.0,16091.434782608696,14591.0,46981.0,,,
1980-12-01,Quebec,2156.0,16637.95652173913,15112.7,48558.0,,,
1980-12-01,Saskatchewan,327.0,17184.478260869564,15634.4,50135.0,,,
1981-01-01,Alberta,777.0,17731.0,16156.1,51712.0,,,
1981-01-01,British Columbia,1025.0,24059.0,23399.5,53653.0,,,
1981-01-01,Canada,,91614.0,69623.0,244878.0,36.1,40.6,38.2
1981-01-01,Manitoba,361.0,3184.0,1266.8,5082.0,,,
1981-01-01,New Brunswick,218.0,1532.0,857.9,2132.0,,,
1981-01-01,Newfoundland and Labrador,151.0,2955.0,744.8,6027.0,,,
1981-01-01,Nova Scotia,276.0,2289.0,1266.3,5504.0,,,
1981-01-01,Ontario,3030.0,20982.0,12549.2,72055.0,,,
1981-01-01,Prince Edward Island,38.0,272.0,58.2,165.0,,,
1981-01-01,Quebec,2209.0,14136.0,9913.9,34410.0,,,
1981-01-01,Saskatchewan,335.0,4474.0,3240.9,14138.0,,,
1981-02-01,Alberta,777.0,5095.304347826087,4367.504347826087,16192.434782608696,,,
1981-02-01,British Columbia,1025.0,5716.608695652174,5494.108695652174,18246.869565217392,,,
1981-02-01,Canada,,6337.913043478261,6620.713043478261,20301.304347826088,36.5,41.0,38.7
1981-02-01,Manitoba,361.0,6959.217391304348,7747.317391304348,22355.739130434784,,,
1981-02-01,New Brunswick,218.0,7580.521739130435,8873.921739130436,24410.17391304348,,,
1981-02-01,Newfoundland and Labrador,151.0,8201.826086956522,10000.52608695652,26464.60869565217,,,
1981-02-01,Nova Scotia,276.0,8823.130434782608,11127.130434782608,28519.043478260868,,,
