"REF_DATE","GEO","DGUID","Type of expenditure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1975/1976","Alberta","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568091","11.5","1538","","","","0"
"1975/1976","Alberta","","Other operating expenditures","Dollars","81","thousands","3","v1568092","11.6","2069","","","","0"
"1975/1976","Alberta","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568094","11.8","1006","","","","0"
"1975/1976","British Columbia","","Total expenditures","Dollars","81","thousands","3","v1568095","12.1","23238","","","","0"
"1975/1976","British Columbia","","Total operating expenditures","Dollars","81","thousands","3","v1568101","12.7","20974","","","","0"
"1975/1976","British Columbia","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568098","12.4","11487","","","","0"
"1975/1976","British Columbia","","Teachers salaries","Dollars","81","thousands","3","v1568096","12.2","10745","","","","0"
"1975/1976","British Columbia","","Other instructional expenditures","Dollars","81","thousands","3","v1568097","12.3","742","","","","0"
"1975/1976","British Columbia","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568099","12.5","4406","","","","0"
"1975/1976","British Columbia","","Other operating expenditures","Dollars","81","thousands","3","v1568100","12.6","5081","","","","0"
"1975/1976","British Columbia","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568102","12.8","2264","","","","0"
"1976/1977","Canada","","Total expenditures","Dollars","81","thousands","3","v1568007","1.1","334228","","","","0"
"1976/1977","Canada","","Total operating expenditures","Dollars","81","thousands","3","v1568013","1.7","313315","","","","0"
"1976/1977","Canada","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568010","1.4","179660","","","","0"
"1976/1977","Canada","","Teachers salaries","Dollars","81","thousands","3","v1568008","1.2","167121","","","","0"
"1976/1977","Canada","","Other instructional expenditures","Dollars","81","thousands","3","v1568009","1.3","12539","","","","0"
"1976/1977","Canada","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568011","1.5","63354","","","","0"
"1976/1977","Canada","","Other operating expenditures","Dollars","81","thousands","3","v1568012","1.6","70301","","","","0"
"1976/1977","Canada","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568014","1.8","20913","","","","0"
"1976/1977","Atlantic Province","","Total expenditures","Dollars","81","thousands","3","v1568047","6.1","4375","","","","0"
"1976/1977","Atlantic Province","","Total operating expenditures","Dollars","81","thousands","3","v1568053","6.7","4177","","","","0"
"1976/1977","Atlantic Province","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568050","6.4","2452","","","","0"
"1976/1977","Atlantic Province","","Teachers salaries","Dollars","81","thousands","3","v1568048","6.2","2286","","","","0"
"1976/1977","Atlantic Province","","Other instructional expenditures","Dollars","81","thousands","3","v1568049","6.3","166","","","","0"
"1976/1977","Atlantic Province","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568051","6.5","640","","","","0"
"1976/1977","Atlantic Province","","Other operating expenditures","Dollars","81","thousands","3","v1568052","6.6","1085","","","","0"
"1976/1977","Atlantic Province","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568054","6.8","198","","","","0"
"1976/1977","Newfoundland and Labrador","","Total expenditures","Dollars","81","thousands","3","v1568015","2.1","","x","","","0"
"1976/1977","Newfoundland and Labrador","","Total operating expenditures","Dollars","81","thousands","3","v1568021","2.7","","x","","","0"
"1976/1977","Newfoundland and Labrador","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568018","2.4","","x","","","0"
"1976/1977","Newfoundland and Labrador","","Teachers salaries","Dollars","81","thousands","3","v1568016","2.2","","x","","","0"
"1976/1977","Newfoundland and Labrador","","Other instructional expenditures","Dollars","81","thousands","3","v1568017","2.3","","x","","","0"
"1976/1977","Newfoundland and Labrador","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568019","2.5","","x","","","0"
"1976/1977","Newfoundland and Labrador","","Other operating expenditures","Dollars","81","thousands","3","v1568020","2.6","","x","","","0"
"1976/1977","Newfoundland and Labrador","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568022","2.8","","x","","","0"
"1976/1977","Prince Edward Island","","Total expenditures","Dollars","81","thousands","3","v1568023","3.1","","x","","","0"
"1976/1977","Prince Edward Island","","Total operating expenditures","Dollars","81","thousands","3","v1568029","3.7","","x","","","0"
"1976/1977","Prince Edward Island","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568026","3.4","","x","","","0"
"1976/1977","Prince Edward Island","","Teachers salaries","Dollars","81","thousands","3","v1568024","3.2","","x","","","0"
"1976/1977","Prince Edward Island","","Other instructional expenditures","Dollars","81","thousands","3","v1568025","3.3","","x","","","0"
"1976/1977","Prince Edward Island","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568027","3.5","","x","","","0"
"1976/1977","Prince Edward Island","","Other operating expenditures","Dollars","81","thousands","3","v1568028","3.6","","x","","","0"
"1976/1977","Prince Edward Island","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568030","3.8","","x","","","0"
"1976/1977","Nova Scotia","","Total expenditures","Dollars","81","thousands","3","v1568031","4.1","","x","","","0"
"1976/1977","Nova Scotia","","Total operating expenditures","Dollars","81","thousands","3","v1568037","4.7","","x","","","0"
"1976/1977","Nova Scotia","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568034","4.4","","x","","","0"
"1976/1977","Nova Scotia","","Teachers salaries","Dollars","81","thousands","3","v1568032","4.2","","x","","","0"
"1976/1977","Nova Scotia","","Other instructional expenditures","Dollars","81","thousands","3","v1568033","4.3","","x","","","0"
"1976/1977","Nova Scotia","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568035","4.5","","x","","","0"
"1976/1977","Nova Scotia","","Other operating expenditures","Dollars","81","thousands","3","v1568036","4.6","","x","","","0"
"1976/1977","Nova Scotia","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568038","4.8","","x","","","0"
"1976/1977","New Brunswick","","Total expenditures","Dollars","81","thousands","3","v1568039","5.1","","x","","","0"
"1976/1977","New Brunswick","","Total operating expenditures","Dollars","81","thousands","3","v1568045","5.7","","x","","","0"
"1976/1977","New Brunswick","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568042","5.4","","x","","","0"
"1976/1977","New Brunswick","","Teachers salaries","Dollars","81","thousands","3","v1568040","5.2","","x","","","0"
"1976/1977","New Brunswick","","Other instructional expenditures","Dollars","81","thousands","3","v1568041","5.3","","x","","","0"
"1976/1977","New Brunswick","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568043","5.5","","x","","","0"
"1976/1977","New Brunswick","","Other operating expenditures","Dollars","81","thousands","3","v1568044","5.6","","x","","","0"
"1976/1977","New Brunswick","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568046","5.8","","x","","","0"
"1976/1977","Quebec","","Total expenditures","Dollars","81","thousands","3","v1568055","7.1","186133","","","","0"
"1976/1977","Quebec","","Total operating expenditures","Dollars","81","thousands","3","v1568061","7.7","176572","","","","0"
"1976/1977","Quebec","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568058","7.4","102418","","","","0"
"1976/1977","Quebec","","Teachers salaries","Dollars","81","thousands","3","v1568056","7.2","95270","","","","0"
"1976/1977","Quebec","","Other instructional expenditures","Dollars","81","thousands","3","v1568057","7.3","7148","","","","0"
"1976/1977","Quebec","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568059","7.5","34270","","","","0"
"1976/1977","Quebec","","Other operating expenditures","Dollars","81","thousands","3","v1568060","7.6","39884","","","","0"
"1976/1977","Quebec","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568062","7.8","9561","","","","0"
"1976/1977","Ontario","","Total expenditures","Dollars","81","thousands","3","v1568063","8.1","94609","","","","0"
"1976/1977","Ontario","","Total operating expenditures","Dollars","81","thousands","3","v1568069","8.7","86698","","","","0"
"1976/1977","Ontario","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568066","8.4","48686","","","","0"
"1976/1977","Ontario","","Teachers salaries","Dollars","81","thousands","3","v1568064","8.2","45480","","","","0"
"1976/1977","Ontario","","Other instructional expenditures","Dollars","81","thousands","3","v1568065","8.3","3206","","","","0"
"1976/1977","Ontario","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568067","8.5","19313","","","","0"
"1976/1977","Ontario","","Other operating expenditures","Dollars","81","thousands","3","v1568068","8.6","18699","","","","0"
"1976/1977","Ontario","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568070","8.8","7911","","","","0"
"1976/1977","Manitoba","","Total expenditures","Dollars","81","thousands","3","v1568071","9.1","9104","","","","0"
"1976/1977","Manitoba","","Total operating expenditures","Dollars","81","thousands","3","v1568077","9.7","8780","","","","0"
"1976/1977","Manitoba","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568074","9.4","5042","","","","0"
"1976/1977","Manitoba","","Teachers salaries","Dollars","81","thousands","3","v1568072","9.2","4693","","","","0"
"1976/1977","Manitoba","","Other instructional expenditures","Dollars","81","thousands","3","v1568073","9.3","349","","","","0"
"1976/1977","Manitoba","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568075","9.5","1804","","","","0"
"1976/1977","Manitoba","","Other operating expenditures","Dollars","81","thousands","3","v1568076","9.6","1934","","","","0"
"1976/1977","Manitoba","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568078","9.8","324","","","","0"
"1976/1977","Saskatchewan","","Total expenditures","Dollars","81","thousands","3","v1568079","10.1","3475","","","","0"
"1976/1977","Saskatchewan","","Total operating expenditures","Dollars","81","thousands","3","v1568085","10.7","3161","","","","0"
"1976/1977","Saskatchewan","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568082","10.4","1391","","","","0"
"1976/1977","Saskatchewan","","Teachers salaries","Dollars","81","thousands","3","v1568080","10.2","1136","","","","0"
"1976/1977","Saskatchewan","","Other instructional expenditures","Dollars","81","thousands","3","v1568081","10.3","255","","","","0"
"1976/1977","Saskatchewan","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568083","10.5","907","","","","0"
"1976/1977","Saskatchewan","","Other operating expenditures","Dollars","81","thousands","3","v1568084","10.6","863","","","","0"
"1976/1977","Saskatchewan","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568086","10.8","314","","","","0"
"1976/1977","Alberta","","Total expenditures","Dollars","81","thousands","3","v1568087","11.1","9158","","","","0"
"1976/1977","Alberta","","Total operating expenditures","Dollars","81","thousands","3","v1568093","11.7","8590","","","","0"
"1976/1977","Alberta","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568090","11.4","4765","","","","0"
"1976/1977","Alberta","","Teachers salaries","Dollars","81","thousands","3","v1568088","11.2","4344","","","","0"
"1976/1977","Alberta","","Other instructional expenditures","Dollars","81","thousands","3","v1568089","11.3","421","","","","0"
"1976/1977","Alberta","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568091","11.5","1743","","","","0"
"1976/1977","Alberta","","Other operating expenditures","Dollars","81","thousands","3","v1568092","11.6","2082","","","","0"
"1976/1977","Alberta","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568094","11.8","568","","","","0"
"1976/1977","British Columbia","","Total expenditures","Dollars","81","thousands","3","v1568095","12.1","27374","","","","0"
"1976/1977","British Columbia","","Total operating expenditures","Dollars","81","thousands","3","v1568101","12.7","25337","","","","0"
