REF_DATE,GEO,Number_of_Households
2030-04-01,Newfoundland and Labrador,218000
2030-04-01,Ontario,6426000
2030-04-01,Prince Edward Island,74000
2030-04-01,Quebec,4094000
2030-05-01,Alberta,2338000
2030-05-01,British Columbia,2387000
2030-05-01,Canada,17470000
2030-05-01,Manitoba,612000
2030-05-01,New Brunswick,343000
2030-05-01,Newfoundland and Labrador,218000
2030-05-01,Ontario,6426000
2030-05-01,Prince Edward Island,74000
2030-05-01,Quebec,4094000
2030-06-01,Alberta,2338000
2030-06-01,British Columbia,2387000
2030-06-01,Canada,17470000
2030-06-01,Manitoba,612000
2030-06-01,New Brunswick,343000
2030-06-01,Newfoundland and Labrador,218000
2030-06-01,Ontario,6426000
2030-06-01,Prince Edward Island,74000
2030-06-01,Quebec,4094000
2030-07-01,Alberta,2338000
2030-07-01,British Columbia,2387000
2030-07-01,Canada,17470000
2030-07-01,Manitoba,612000
2030-07-01,New Brunswick,343000
2030-07-01,Newfoundland and Labrador,218000
2030-07-01,Ontario,6426000
2030-07-01,Prince Edward Island,74000
2030-07-01,Quebec,4094000
2030-08-01,Alberta,2338000
2030-08-01,British Columbia,2387000
2030-08-01,Canada,17470000
2030-08-01,Manitoba,612000
2030-08-01,New Brunswick,343000
2030-08-01,Newfoundland and Labrador,218000
2030-08-01,Ontario,6426000
2030-08-01,Prince Edward Island,74000
2030-08-01,Quebec,4094000
2030-09-01,Alberta,2338000
2030-09-01,British Columbia,2387000
2030-09-01,Canada,17470000
2030-09-01,Manitoba,612000
2030-09-01,New Brunswick,343000
2030-09-01,Newfoundland and Labrador,218000
2030-09-01,Ontario,6426000
2030-09-01,Prince Edward Island,74000
2030-09-01,Quebec,4094000
2030-10-01,Alberta,2338000
2030-10-01,British Columbia,2387000
2030-10-01,Canada,17470000
2030-10-01,Manitoba,612000
2030-10-01,New Brunswick,343000
2030-10-01,Newfoundland and Labrador,218000
2030-10-01,Ontario,6426000
2030-10-01,Prince Edward Island,74000
2030-10-01,Quebec,4094000
2030-11-01,Alberta,2338000
2030-11-01,British Columbia,2387000
2030-11-01,Canada,17470000
2030-11-01,Manitoba,612000
2030-11-01,New Brunswick,343000
2030-11-01,Newfoundland and Labrador,218000
2030-11-01,Ontario,6426000
2030-11-01,Prince Edward Island,74000
2030-11-01,Quebec,4094000
2030-12-01,Alberta,2338000
2030-12-01,British Columbia,2387000
2030-12-01,Canada,17470000
2030-12-01,Manitoba,612000
2030-12-01,New Brunswick,343000
2030-12-01,Newfoundland and Labrador,218000
2030-12-01,Ontario,6426000
2030-12-01,Prince Edward Island,74000
2030-12-01,Quebec,4094000
2031-01-01,Alberta,2389000
2031-01-01,British Columbia,2422000
2031-01-01,Canada,17676000
2031-01-01,Manitoba,620000
2031-01-01,New Brunswick,344000
2031-01-01,Newfoundland and Labrador,217000
2031-01-01,Ontario,6499000
2031-01-01,Prince Edward Island,75000
2031-01-01,Quebec,4125000
2031-02-01,Alberta,2389000
2031-02-01,British Columbia,2422000
2031-02-01,Canada,17676000
2031-02-01,Manitoba,620000
2031-02-01,New Brunswick,344000
2031-02-01,Newfoundland and Labrador,217000
2031-02-01,Ontario,6499000
2031-02-01,Prince Edward Island,75000
2031-02-01,Quebec,4125000
2031-03-01,Alberta,2389000
2031-03-01,British Columbia,2422000
2031-03-01,Canada,17676000
2031-03-01,Manitoba,620000
2031-03-01,New Brunswick,344000
2031-03-01,Newfoundland and Labrador,217000
2031-03-01,Ontario,6499000
2031-03-01,Prince Edward Island,75000
2031-03-01,Quebec,4125000
2031-04-01,Alberta,2389000
2031-04-01,British Columbia,2422000
2031-04-01,Canada,17676000
2031-04-01,Manitoba,620000
2031-04-01,New Brunswick,344000
2031-04-01,Newfoundland and Labrador,217000
2031-04-01,Ontario,6499000
2031-04-01,Prince Edward Island,75000
2031-04-01,Quebec,4125000
2031-05-01,Alberta,2389000
2031-05-01,British Columbia,2422000
2031-05-01,Canada,17676000
2031-05-01,Manitoba,620000
2031-05-01,New Brunswick,344000
2031-05-01,Newfoundland and Labrador,217000
2031-05-01,Ontario,6499000
2031-05-01,Prince Edward Island,75000
2031-05-01,Quebec,4125000
2031-06-01,Alberta,2389000
2031-06-01,British Columbia,2422000
2031-06-01,Canada,17676000
2031-06-01,Manitoba,620000
2031-06-01,New Brunswick,344000
2031-06-01,Newfoundland and Labrador,217000
2031-06-01,Ontario,6499000
2031-06-01,Prince Edward Island,75000
2031-06-01,Quebec,4125000
2031-07-01,Alberta,2389000
2031-07-01,British Columbia,2422000
2031-07-01,Canada,17676000
2031-07-01,Manitoba,620000
2031-07-01,New Brunswick,344000
2031-07-01,Newfoundland and Labrador,217000
2031-07-01,Ontario,6499000
2031-07-01,Prince Edward Island,75000
2031-07-01,Quebec,4125000
2031-08-01,Alberta,2389000
2031-08-01,British Columbia,2422000
2031-08-01,Canada,17676000
2031-08-01,Manitoba,620000
2031-08-01,New Brunswick,344000
2031-08-01,Newfoundland and Labrador,217000
2031-08-01,Ontario,6499000
2031-08-01,Prince Edward Island,75000
2031-08-01,Quebec,4125000
2031-09-01,Alberta,2389000
2031-09-01,British Columbia,2422000
2031-09-01,Canada,17676000
2031-09-01,Manitoba,620000
2031-09-01,New Brunswick,344000
2031-09-01,Newfoundland and Labrador,217000
2031-09-01,Ontario,6499000
2031-09-01,Prince Edward Island,75000
2031-09-01,Quebec,4125000
2031-10-01,Alberta,2389000
2031-10-01,British Columbia,2422000
2031-10-01,Canada,17676000
2031-10-01,Manitoba,620000
2031-10-01,New Brunswick,344000
2031-10-01,Newfoundland and Labrador,217000
2031-10-01,Ontario,6499000
2031-10-01,Prince Edward Island,75000
2031-10-01,Quebec,4125000
2031-11-01,Alberta,2389000
2031-11-01,British Columbia,2422000
2031-11-01,Canada,17676000
2031-11-01,Manitoba,620000
2031-11-01,New Brunswick,344000
2031-11-01,Newfoundland and Labrador,217000
2031-11-01,Ontario,6499000
2031-11-01,Prince Edward Island,75000
2031-11-01,Quebec,4125000
2031-12-01,Alberta,2389000
2031-12-01,British Columbia,2422000
2031-12-01,Canada,17676000
2031-12-01,Manitoba,620000
2031-12-01,New Brunswick,344000
2031-12-01,Newfoundland and Labrador,217000
2031-12-01,Ontario,6499000
2031-12-01,Prince Edward Island,75000
2031-12-01,Quebec,4125000
2032-01-01,Alberta,2444000
2032-01-01,British Columbia,2457000
2032-01-01,Canada,17886000
2032-01-01,Manitoba,629000
2032-01-01,New Brunswick,345000
2032-01-01,Newfoundland and Labrador,216000
2032-01-01,Ontario,6572000
2032-01-01,Prince Edward Island,75000
2032-01-01,Quebec,4155000
2032-02-01,Alberta,2444000
2032-02-01,British Columbia,2457000
2032-02-01,Canada,17886000
2032-02-01,Manitoba,629000
2032-02-01,New Brunswick,345000
2032-02-01,Newfoundland and Labrador,216000
2032-02-01,Ontario,6572000
2032-02-01,Prince Edward Island,75000
2032-02-01,Quebec,4155000
2032-03-01,Alberta,2444000
2032-03-01,British Columbia,2457000
2032-03-01,Canada,17886000
2032-03-01,Manitoba,629000
2032-03-01,New Brunswick,345000
2032-03-01,Newfoundland and Labrador,216000
2032-03-01,Ontario,6572000
2032-03-01,Prince Edward Island,75000
2032-03-01,Quebec,4155000
2032-04-01,Alberta,2444000
2032-04-01,British Columbia,2457000
2032-04-01,Canada,17886000
2032-04-01,Manitoba,629000
2032-04-01,New Brunswick,345000
2032-04-01,Newfoundland and Labrador,216000
2032-04-01,Ontario,6572000
2032-04-01,Prince Edward Island,75000
2032-04-01,Quebec,4155000
2032-05-01,Alberta,2444000
2032-05-01,British Columbia,2457000
2032-05-01,Canada,17886000
2032-05-01,Manitoba,629000
2032-05-01,New Brunswick,345000
2032-05-01,Newfoundland and Labrador,216000
2032-05-01,Ontario,6572000
2032-05-01,Prince Edward Island,75000
2032-05-01,Quebec,4155000
2032-06-01,Alberta,2444000
2032-06-01,British Columbia,2457000
2032-06-01,Canada,17886000
2032-06-01,Manitoba,629000
2032-06-01,New Brunswick,345000
2032-06-01,Newfoundland and Labrador,216000
2032-06-01,Ontario,6572000
2032-06-01,Prince Edward Island,75000
2032-06-01,Quebec,4155000
2032-07-01,Alberta,2444000
2032-07-01,British Columbia,2457000
2032-07-01,Canada,17886000
2032-07-01,Manitoba,629000
2032-07-01,New Brunswick,345000
2032-07-01,Newfoundland and Labrador,216000
2032-07-01,Ontario,6572000
2032-07-01,Prince Edward Island,75000
2032-07-01,Quebec,4155000
2032-08-01,Alberta,2444000
2032-08-01,British Columbia,2457000
2032-08-01,Canada,17886000
2032-08-01,Manitoba,629000
2032-08-01,New Brunswick,345000
2032-08-01,Newfoundland and Labrador,216000
2032-08-01,Ontario,6572000
2032-08-01,Prince Edward Island,75000
2032-08-01,Quebec,4155000
2032-09-01,Alberta,2444000
2032-09-01,British Columbia,2457000
2032-09-01,Canada,17886000
2032-09-01,Manitoba,629000
2032-09-01,New Brunswick,345000
2032-09-01,Newfoundland and Labrador,216000
2032-09-01,Ontario,6572000
2032-09-01,Prince Edward Island,75000
2032-09-01,Quebec,4155000
2032-10-01,Alberta,2444000
2032-10-01,British Columbia,2457000
2032-10-01,Canada,17886000
2032-10-01,Manitoba,629000
2032-10-01,New Brunswick,345000
2032-10-01,Newfoundland and Labrador,216000
2032-10-01,Ontario,6572000
2032-10-01,Prince Edward Island,75000
2032-10-01,Quebec,4155000
2032-11-01,Alberta,2444000
2032-11-01,British Columbia,2457000
2032-11-01,Canada,17886000
2032-11-01,Manitoba,629000
2032-11-01,New Brunswick,345000
2032-11-01,Newfoundland and Labrador,216000
2032-11-01,Ontario,6572000
2032-11-01,Prince Edward Island,75000
2032-11-01,Quebec,4155000
2032-12-01,Alberta,2444000
2032-12-01,British Columbia,2457000
2032-12-01,Canada,17886000
2032-12-01,Manitoba,629000
2032-12-01,New Brunswick,345000
2032-12-01,Newfoundland and Labrador,216000
2032-12-01,Ontario,6572000
2032-12-01,Prince Edward Island,75000
2032-12-01,Quebec,4155000
2033-01-01,Alberta,2499000
2033-01-01,British Columbia,2493000
2033-01-01,Canada,18097000
2033-01-01,Manitoba,638000
2033-01-01,New Brunswick,345000
2033-01-01,Newfoundland and Labrador,215000
2033-01-01,Ontario,6644000
2033-01-01,Prince Edward Island,76000
2033-01-01,Quebec,4186000
2033-02-01,Alberta,2499000
2033-02-01,British Columbia,2493000
2033-02-01,Canada,18097000
2033-02-01,Manitoba,638000
2033-02-01,New Brunswick,345000
2033-02-01,Newfoundland and Labrador,215000
2033-02-01,Ontario,6644000
2033-02-01,Prince Edward Island,76000
2033-02-01,Quebec,4186000
2033-03-01,Alberta,2499000
2033-03-01,British Columbia,2493000
2033-03-01,Canada,18097000
2033-03-01,Manitoba,638000
2033-03-01,New Brunswick,345000
2033-03-01,Newfoundland and Labrador,215000
2033-03-01,Ontario,6644000
2033-03-01,Prince Edward Island,76000
2033-03-01,Quebec,4186000
2033-04-01,Alberta,2499000
2033-04-01,British Columbia,2493000
2033-04-01,Canada,18097000
2033-04-01,Manitoba,638000
2033-04-01,New Brunswick,345000
2033-04-01,Newfoundland and Labrador,215000
2033-04-01,Ontario,6644000
2033-04-01,Prince Edward Island,76000
2033-04-01,Quebec,4186000
2033-05-01,Alberta,2499000
2033-05-01,British Columbia,2493000
2033-05-01,Canada,18097000
2033-05-01,Manitoba,638000
2033-05-01,New Brunswick,345000
2033-05-01,Newfoundland and Labrador,215000
2033-05-01,Ontario,6644000
2033-05-01,Prince Edward Island,76000
2033-05-01,Quebec,4186000
2033-06-01,Alberta,2499000
2033-06-01,British Columbia,2493000
2033-06-01,Canada,18097000
2033-06-01,Manitoba,638000
2033-06-01,New Brunswick,345000
2033-06-01,Newfoundland and Labrador,215000
2033-06-01,Ontario,6644000
2033-06-01,Prince Edward Island,76000
2033-06-01,Quebec,4186000
2033-07-01,Alberta,2499000
2033-07-01,British Columbia,2493000
2033-07-01,Canada,18097000
2033-07-01,Manitoba,638000
2033-07-01,New Brunswick,345000
2033-07-01,Newfoundland and Labrador,215000
2033-07-01,Ontario,6644000
2033-07-01,Prince Edward Island,76000
2033-07-01,Quebec,4186000
2033-08-01,Alberta,2499000
2033-08-01,British Columbia,2493000
2033-08-01,Canada,18097000
2033-08-01,Manitoba,638000
2033-08-01,New Brunswick,345000
2033-08-01,Newfoundland and Labrador,215000
2033-08-01,Ontario,6644000
2033-08-01,Prince Edward Island,76000
2033-08-01,Quebec,4186000
2033-09-01,Alberta,2499000
2033-09-01,British Columbia,2493000
2033-09-01,Canada,18097000
2033-09-01,Manitoba,638000
2033-09-01,New Brunswick,345000
2033-09-01,Newfoundland and Labrador,215000
2033-09-01,Ontario,6644000
2033-09-01,Prince Edward Island,76000
2033-09-01,Quebec,4186000
2033-10-01,Alberta,2499000
2033-10-01,British Columbia,2493000
2033-10-01,Canada,18097000
2033-10-01,Manitoba,638000
2033-10-01,New Brunswick,345000
2033-10-01,Newfoundland and Labrador,215000
2033-10-01,Ontario,6644000
2033-10-01,Prince Edward Island,76000
2033-10-01,Quebec,4186000
2033-11-01,Alberta,2499000
2033-11-01,British Columbia,2493000
2033-11-01,Canada,18097000
2033-11-01,Manitoba,638000
2033-11-01,New Brunswick,345000
2033-11-01,Newfoundland and Labrador,215000
2033-11-01,Ontario,6644000
2033-11-01,Prince Edward Island,76000
2033-11-01,Quebec,4186000
2033-12-01,Alberta,2499000
2033-12-01,British Columbia,2493000
2033-12-01,Canada,18097000
2033-12-01,Manitoba,638000
2033-12-01,New Brunswick,345000
2033-12-01,Newfoundland and Labrador,215000
2033-12-01,Ontario,6644000
2033-12-01,Prince Edward Island,76000
2033-12-01,Quebec,4186000
2034-01-01,Alberta,2554000
2034-01-01,British Columbia,2529000
2034-01-01,Canada,18311000
2034-01-01,Manitoba,648000
2034-01-01,New Brunswick,346000
2034-01-01,Newfoundland and Labrador,215000
2034-01-01,Ontario,6716000
2034-01-01,Prince Edward Island,77000
2034-01-01,Quebec,4217000
2034-02-01,Alberta,2554000
2034-02-01,British Columbia,2529000
2034-02-01,Canada,18311000
2034-02-01,Manitoba,648000
2034-02-01,New Brunswick,346000
2034-02-01,Newfoundland and Labrador,215000
2034-02-01,Ontario,6716000
2034-02-01,Prince Edward Island,77000
2034-02-01,Quebec,4217000
2034-03-01,Alberta,2554000
2034-03-01,British Columbia,2529000
2034-03-01,Canada,18311000
2034-03-01,Manitoba,648000
2034-03-01,New Brunswick,346000
2034-03-01,Newfoundland and Labrador,215000
2034-03-01,Ontario,6716000
2034-03-01,Prince Edward Island,77000
2034-03-01,Quebec,4217000
2034-04-01,Alberta,2554000
2034-04-01,British Columbia,2529000
2034-04-01,Canada,18311000
2034-04-01,Manitoba,648000
2034-04-01,New Brunswick,346000
2034-04-01,Newfoundland and Labrador,215000
2034-04-01,Ontario,6716000
2034-04-01,Prince Edward Island,77000
2034-04-01,Quebec,4217000
2034-05-01,Alberta,2554000
2034-05-01,British Columbia,2529000
2034-05-01,Canada,18311000
2034-05-01,Manitoba,648000
2034-05-01,New Brunswick,346000
2034-05-01,Newfoundland and Labrador,215000
2034-05-01,Ontario,6716000
2034-05-01,Prince Edward Island,77000
2034-05-01,Quebec,4217000
2034-06-01,Alberta,2554000
2034-06-01,British Columbia,2529000
2034-06-01,Canada,18311000
2034-06-01,Manitoba,648000
2034-06-01,New Brunswick,346000
2034-06-01,Newfoundland and Labrador,215000
2034-06-01,Ontario,6716000
2034-06-01,Prince Edward Island,77000
2034-06-01,Quebec,4217000
2034-07-01,Alberta,2554000
2034-07-01,British Columbia,2529000
2034-07-01,Canada,18311000
2034-07-01,Manitoba,648000
2034-07-01,New Brunswick,346000
2034-07-01,Newfoundland and Labrador,215000
2034-07-01,Ontario,6716000
2034-07-01,Prince Edward Island,77000
2034-07-01,Quebec,4217000
2034-08-01,Alberta,2554000
2034-08-01,British Columbia,2529000
2034-08-01,Canada,18311000
2034-08-01,Manitoba,648000
2034-08-01,New Brunswick,346000
2034-08-01,Newfoundland and Labrador,215000
2034-08-01,Ontario,6716000
2034-08-01,Prince Edward Island,77000
2034-08-01,Quebec,4217000
2034-09-01,Alberta,2554000
2034-09-01,British Columbia,2529000
2034-09-01,Canada,18311000
2034-09-01,Manitoba,648000
2034-09-01,New Brunswick,346000
2034-09-01,Newfoundland and Labrador,215000
2034-09-01,Ontario,6716000
2034-09-01,Prince Edward Island,77000
2034-09-01,Quebec,4217000
2034-10-01,Alberta,2554000
2034-10-01,British Columbia,2529000
2034-10-01,Canada,18311000
2034-10-01,Manitoba,648000
2034-10-01,New Brunswick,346000
2034-10-01,Newfoundland and Labrador,215000
2034-10-01,Ontario,6716000
2034-10-01,Prince Edward Island,77000
2034-10-01,Quebec,4217000
2034-11-01,Alberta,2554000
2034-11-01,British Columbia,2529000
2034-11-01,Canada,18311000
2034-11-01,Manitoba,648000
2034-11-01,New Brunswick,346000
2034-11-01,Newfoundland and Labrador,215000
2034-11-01,Ontario,6716000
2034-11-01,Prince Edward Island,77000
2034-11-01,Quebec,4217000
2034-12-01,Alberta,2554000
2034-12-01,British Columbia,2529000
2034-12-01,Canada,18311000
2034-12-01,Manitoba,648000
2034-12-01,New Brunswick,346000
2034-12-01,Newfoundland and Labrador,215000
2034-12-01,Ontario,6716000
2034-12-01,Prince Edward Island,77000
2034-12-01,Quebec,4217000
2035-01-01,Alberta,2609000
2035-01-01,British Columbia,2565000
2035-01-01,Canada,18521000
2035-01-01,Manitoba,657000
2035-01-01,New Brunswick,346000
2035-01-01,Newfoundland and Labrador,214000
2035-01-01,Ontario,6788000
2035-01-01,Prince Edward Island,78000
2035-01-01,Quebec,4247000
2035-02-01,Alberta,2609000
2035-02-01,British Columbia,2565000
2035-02-01,Canada,18521000
2035-02-01,Manitoba,657000
2035-02-01,New Brunswick,346000
2035-02-01,Newfoundland and Labrador,214000
2035-02-01,Ontario,6788000
2035-02-01,Prince Edward Island,78000
2035-02-01,Quebec,4247000
2035-03-01,Alberta,2609000
2035-03-01,British Columbia,2565000
2035-03-01,Canada,18521000
2035-03-01,Manitoba,657000
2035-03-01,New Brunswick,346000
2035-03-01,Newfoundland and Labrador,214000
2035-03-01,Ontario,6788000
2035-03-01,Prince Edward Island,78000
2035-03-01,Quebec,4247000
2035-04-01,Alberta,2609000
2035-04-01,British Columbia,2565000
2035-04-01,Canada,18521000
2035-04-01,Manitoba,657000
2035-04-01,New Brunswick,346000
2035-04-01,Newfoundland and Labrador,214000
2035-04-01,Ontario,6788000
2035-04-01,Prince Edward Island,78000
2035-04-01,Quebec,4247000
2035-05-01,Alberta,2609000
2035-05-01,British Columbia,2565000
2035-05-01,Canada,18521000
2035-05-01,Manitoba,657000
2035-05-01,New Brunswick,346000
2035-05-01,Newfoundland and Labrador,214000
2035-05-01,Ontario,6788000
2035-05-01,Prince Edward Island,78000
2035-05-01,Quebec,4247000
2035-06-01,Alberta,2609000
2035-06-01,British Columbia,2565000
2035-06-01,Canada,18521000
2035-06-01,Manitoba,657000
2035-06-01,New Brunswick,346000
2035-06-01,Newfoundland and Labrador,214000
2035-06-01,Ontario,6788000
2035-06-01,Prince Edward Island,78000
2035-06-01,Quebec,4247000
2035-07-01,Alberta,2609000
2035-07-01,British Columbia,2565000
2035-07-01,Canada,18521000
2035-07-01,Manitoba,657000
2035-07-01,New Brunswick,346000
2035-07-01,Newfoundland and Labrador,214000
2035-07-01,Ontario,6788000
2035-07-01,Prince Edward Island,78000
2035-07-01,Quebec,4247000
2035-08-01,Alberta,2609000
2035-08-01,British Columbia,2565000
2035-08-01,Canada,18521000
2035-08-01,Manitoba,657000
2035-08-01,New Brunswick,346000
2035-08-01,Newfoundland and Labrador,214000
2035-08-01,Ontario,6788000
2035-08-01,Prince Edward Island,78000
2035-08-01,Quebec,4247000
2035-09-01,Alberta,2609000
2035-09-01,British Columbia,2565000
2035-09-01,Canada,18521000
2035-09-01,Manitoba,657000
2035-09-01,New Brunswick,346000
2035-09-01,Newfoundland and Labrador,214000
2035-09-01,Ontario,6788000
2035-09-01,Prince Edward Island,78000
2035-09-01,Quebec,4247000
2035-10-01,Alberta,2609000
2035-10-01,British Columbia,2565000
2035-10-01,Canada,18521000
2035-10-01,Manitoba,657000
2035-10-01,New Brunswick,346000
2035-10-01,Newfoundland and Labrador,214000
2035-10-01,Ontario,6788000
2035-10-01,Prince Edward Island,78000
2035-10-01,Quebec,4247000
2035-11-01,Alberta,2609000
2035-11-01,British Columbia,2565000
2035-11-01,Canada,18521000
2035-11-01,Manitoba,657000
2035-11-01,New Brunswick,346000
2035-11-01,Newfoundland and Labrador,214000
2035-11-01,Ontario,6788000
2035-11-01,Prince Edward Island,78000
2035-11-01,Quebec,4247000
2035-12-01,Alberta,2609000
2035-12-01,British Columbia,2565000
2035-12-01,Canada,18521000
